Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
61796.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61797.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61798.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61799.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61800.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61801.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61802.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61803.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61804.0,Create Fine,Send Fine,,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61805.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61806.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61807.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61808.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61809.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61810.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61811.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61812.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61813.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
61814.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61815.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61816.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61817.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61818.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61819.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61820.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61821.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61822.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
61823.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61824.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61825.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61826.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61827.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61828.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,Payment,,,,,,,,,,,,,
61829.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61830.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61831.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61832.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61833.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61834.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61835.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61836.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61837.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61838.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61839.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61840.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61841.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61842.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61843.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61844.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61845.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61846.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61847.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61848.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61849.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61850.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61851.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61852.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61853.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61854.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61855.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61856.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61857.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
61858.0,,Payment,,,,,,,,,,,,,,,,,,
61859.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61860.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61861.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61862.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61863.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61864.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61865.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61866.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61867.0,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Send Appeal to Prefecture,Add penalty,Payment,,,,,,,,,,,,,
61868.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61869.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61870.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61871.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61872.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61873.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61874.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61875.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61876.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61877.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61878.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61879.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61881.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61882.0,,Payment,,,,,,,,,,,,,,,,,,
61883.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61884.0,Create Fine,,,,,,,,,,,,,,,,,,,
61885.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61886.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61887.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61888.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61889.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61890.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61891.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61892.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61893.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61894.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61895.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61896.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61897.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
61898.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61899.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61900.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61901.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61902.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61903.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61904.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61905.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61906.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61907.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61908.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61909.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61910.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61911.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61912.0,Create Fine,Send Fine,,Add penalty,Payment,,,,,,,,,,,,,,,
61913.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61914.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
61915.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61916.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61917.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61918.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61919.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61920.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61921.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61922.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61923.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61924.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61925.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61926.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61927.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61928.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61929.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61930.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61931.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61932.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61933.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61934.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61935.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61936.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61937.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61938.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61939.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61941.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61942.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61943.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
61944.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61945.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
61946.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61947.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61948.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61949.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61950.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61951.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61952.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61953.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61954.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61955.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61956.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61957.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61958.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61959.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61960.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61961.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61962.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61963.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61964.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61965.0,Create Fine,,,,,,,,,,,,,,,,,,,
61966.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61967.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61968.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61969.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61970.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61971.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61972.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61973.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61974.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
61975.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61976.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61977.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61978.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61979.0,,Payment,,,,,,,,,,,,,,,,,,
61980.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61981.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61982.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61983.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61984.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61985.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61986.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61987.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61988.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61989.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61990.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61991.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61992.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61993.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61994.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
61995.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61996.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
61997.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61998.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
61999.0,Create Fine,Send Fine,,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62000.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62001.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62002.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62003.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62004.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62005.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62006.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62007.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62008.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62009.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62010.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62011.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62012.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62013.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62014.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62015.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62016.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62017.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62018.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62019.0,Create Fine,,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
62020.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62021.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62022.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62023.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62024.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62025.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62026.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62027.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62028.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62029.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62030.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62031.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62032.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62033.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62034.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62035.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62036.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62037.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62038.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62039.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62040.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62041.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62042.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62043.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62044.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62045.0,Create Fine,Send Fine,Insert Fine Notification,Payment,Add penalty,Payment,,,,,,,,,,,,,,
62046.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62047.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62048.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62049.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62050.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62051.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62052.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62053.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62054.0,,Payment,,,,,,,,,,,,,,,,,,
62055.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62056.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62057.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62058.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62059.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62060.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62061.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62062.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62063.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62064.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62065.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62066.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62067.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62068.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62069.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62070.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62071.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62072.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
62073.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62074.0,,Payment,,,,,,,,,,,,,,,,,,
62075.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62076.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62077.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62078.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62079.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62080.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62081.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62082.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62083.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62084.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62085.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62086.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62087.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62088.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62089.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,,,,,,,,,,,,,,,,
62090.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62091.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62092.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62093.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62094.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62095.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62096.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62097.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62098.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62099.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
62100.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62101.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62102.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62103.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62104.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62105.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62106.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62107.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62108.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62109.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62110.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62111.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62112.0,Create Fine,Send Fine,Payment,,,,,,,,,,,,,,,,,
62113.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62114.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
62115.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62116.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62117.0,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
62118.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62119.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
62120.0,Create Fine,Payment,,,,,,,,,,,,,,,,,,
